Site,JanEff,FebEff,MarEff,AprEff,MayEff,JunEff,JulEff,AugEff,SepEff,E1-10,NovEff,DecEff,TotalEffor,Area_2,Month,Date,Time,Group ID,Species,Taxa,Name,Sign,Age,Observed,Estimated,Position,Activity,Long_E,Lat_N,Alt(m)
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,20-Oct-19,3:06:00 PM,NA,Human,Human,H. sapiens,Cartridge,Fresh,3,NA,NA,NA,662470,499870,477
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,17-Oct-19,8:08:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,662718,499782,475
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,17-Oct-19,8:24:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,662868,499780,511
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,17-Oct-19,8:23:00 AM,NA,Elephant,Mammal,L. cyclotis,Footprint,Old,NA,NA,NA,NA,662868,499780,511
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,17-Oct-19,9:00:00 AM,NA,Red-capped mangabey,Primate,C. torquatus,Call,NA,NA,NA,NA,NA,663172,499807,581
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,18-Oct-19,7:50:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,662381,499469,505
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,18-Oct-19,8:20:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,662400,499144,553
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,18-Oct-19,8:21:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,662400,499144,553
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,18-Oct-19,8:25:00 AM,NA,Unidentified primate ,Primate,Unknown,Feeding,Fresh,NA,NA,NA,NA,662384,499101,554
5351,0,0,0,0,0,0,0,0,0,8386.952414,0,0,8386.952414,Ndokbou forest,October,20-Oct-19,7:24:00 AM,NA,Human,Human,H. sapiens,Snare,NA,1,NA,NA,NA,662399,499983,451
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,April,28-Apr-19,3:13:00 PM,NA,Human,Human,H. sapiens,Camp,NA,NA,NA,NA,NA,662520,498914,489
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,19-Oct-19,2:29:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,2,NA,NA,NA,663297,498942,695
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:03:00 AM,NA,Red duiker,Antelope,Cephalophus sp,Footprint,Fresh,NA,NA,NA,NA,662408,498739,517
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:31:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Very old,NA,NA,NA,NA,662400,498402,530
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:37:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,662400,498402,530
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:52:00 AM,NA,Unidentified primate ,Primate,Unknown,Feeding,Fresh,NA,NA,NA,NA,662395,498208,552
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:54:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,662395,498208,552
5352,0,0,0,0,0,0,0,0,0,1630.474837,0,0,1630.474837,Ndokbou forest,October,18-Oct-19,9:56:00 AM,NA,Human,Human,H. sapiens,Gunshot,NA,1,NA,NA,NA,662404,498166,561
5353,0,0,0,0,0,0,0,0,0,475.2940407,0,0,475.2940407,,,,,,,,,,,,,,,,,
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,10:39:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,663773,505078,427
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,10:58:00 AM,68,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,663873,505284,407
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,10:58:00 AM,68,Red-eared monkey,Primate,C. erythrotis,Call,NA,NA,NA,NA,NA,663873,505284,407
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,11:12:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663880,505434,416
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,11:38:00 AM,69,Putty-nosed monkey,Primate,C. nictitans,Sighting,NA,21,NA,Mid,Feeding,663848,505479,435
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,11:38:00 AM,69,Red-eared monkey,Primate,C. erythrotis,Sighting,NA,8,NA,Mid,Feeding,663848,505479,435
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,11:38:00 AM,69,Crowned monkey,Primate,C. pogonias,Sighting,NA,7,NA,Mid,Feeding,663848,505479,435
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,11:58:00 AM,NA,Human,Human,H. sapiens,Cartridge,Recent,1,NA,NA,NA,663373,505600,428
5495,0,0,0,1521.000863,0,0,0,0,0,0,0,0,1521.000863,Ndokbou forest,April,26-Apr-19,12:48:00 PM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,664067,505655,406
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,8:56:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663492,504021,424
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,9:12:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,663611,504214,444
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,9:22:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,663627,504320,446
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,9:24:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,663627,504320,446
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,9:28:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663645,504385,455
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,9:37:00 AM,NA,Human,Human,H. sapiens,Trail,Old,NA,NA,NA,NA,663664,504499,476
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,10:12:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663715,504828,462
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,10:18:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663734,504895,456
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,10:23:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,663745,504949,446
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,2:32:00 PM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,664214,504921,348
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,2:40:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,664075,504771,399
5496,0,0,0,2959.294239,0,0,0,0,0,0,0,0,2959.294239,Ndokbou forest,April,26-Apr-19,2:59:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,663796,504360,463
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,24-Apr-19,7:43:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Recent,NA,NA,NA,NA,663692,503436,414
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,25-Apr-19,7:25:00 AM,NA,Human,Human,H. sapiens,Snare,NA,3,NA,NA,NA,663367,503021,391
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,25-Apr-19,7:27:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,663361,503017,393
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,25-Apr-19,7:31:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,663406,503018,393
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,25-Apr-19,7:38:00 AM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,663466,502988,387
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:00:00 AM,NA,Red-capped mangabey,Primate,C. torquatus,Call,NA,NA,NA,NA,NA,663341,503400,435
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:12:00 AM,67,Putty-nosed monkey,Primate,C. nictitans,Sighting,NA,7,NA,Upper,Feeding,663357,503522,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:12:00 AM,67,Crowned monkey,Primate,C. pogonias,Sighting,NA,7,NA,Mid,Feeding,663357,503522,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:12:00 AM,67,Red-eared monkey,Primate,C. erythrotis,Sighting,NA,11,NA,Mid,Feeding,663357,503522,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:12:00 AM,67,Mona monkey,Primate,C. mona,Sighting,NA,9,NA,Upper,Feeding,663357,503522,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:18:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663357,503522,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:31:00 AM,NA,Human,Human,H. sapiens,Snare,Very old,NA,NA,NA,NA,663442,503761,431
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,8:48:00 AM,NA,Putty-nosed monkey,Primate,C. nictitans,Sighting,NA,4,4,Mid,Feeding,663438,503963,425
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,9:02:00 AM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,663340,503449,435
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,3:42:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,663440,503487,396
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,3:44:00 PM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663452,503435,390
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,3:46:00 PM,70,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,663450,503404,399
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,3:46:00 PM,70,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,663450,503404,399
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,26-Apr-19,3:46:00 PM,70,Putty-nosed monkey,Primate,C. nictitans,Call,NA,NA,NA,NA,NA,663450,503404,399
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,7:22:00 AM,NA,Chimpanzee,Primate,P.t. ellioti,Nest,Very old,4,4,NA,NA,663369,503127,391
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,7:39:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663479,503138,386
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,7:40:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663479,503138,386
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,7:56:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,663669,503154,361
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,8:25:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663810,503196,371
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,8:34:00 AM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,663914,503234,374
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,8:52:00 AM,NA,Human,Human,H. sapiens,Logging road,Very old,NA,NA,NA,NA,664166,503213,443
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,9:04:00 AM,NA,Crowned monkey,Primate,C. pogonias,Call,NA,NA,NA,NA,NA,664251,503212,499
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,9:06:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,664273,503210,503
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,3:34:00 PM,NA,Crowned monkey,Primate,C. pogonias,Sighting,NA,15,20,Upper,Feeding,664299,503453,480
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,3:50:00 PM,NA,Human,Human,H. sapiens,Logging site,Old,NA,NA,NA,NA,663986,503336,427
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,4:00:00 PM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,663838,503310,388
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,4:12:00 PM,71,Mona monkey,Primate,C. mona,Sighting,NA,5,NA,Upper,Traveling,663657,503373,385
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,4:12:00 PM,71,Red-eared monkey,Primate,C. erythrotis,Sighting,NA,2,NA,Mid,Traveling,663657,503373,385
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,April,27-Apr-19,4:25:00 PM,NA,Human,Human,H. sapiens,Logging site,Very old,NA,NA,NA,NA,663406,503378,385
5497,0,0,0,5166.222886,0,0,0,0,0,0,0,0,5166.222886,Ndokbou forest,October,15-Oct-19,11:59:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,3,NA,NA,NA,663613,503402,389
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,7:42:00 AM,NA,Human,Human,H. sapiens,Logging road,Old,NA,NA,NA,NA,663504,502962,378
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,7:47:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Fresh,NA,NA,NA,NA,663534,502954,370
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:01:00 AM,NA,Human,Human,H. sapiens,Logging road,Old,NA,NA,NA,NA,663626,502904,372
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:09:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Fresh,NA,NA,NA,NA,663760,502888,393
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:18:00 AM,NA,Red river hog,Mammal,P. porcus,Feeding,Recent,NA,NA,NA,NA,663864,502897,389
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:22:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,2,NA,NA,NA,663891,502850,392
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:37:00 AM,NA,Human,Human,H. sapiens,Camp,Old,NA,NA,NA,NA,664022,502733,416
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:43:00 AM,NA,Human,Human,H. sapiens,Logging road,Old,NA,NA,NA,NA,664060,502695,428
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:48:00 AM,NA,Blue duiker,Antelope,P. monticola,Sighting,NA,1,NA,NA,NA,664041,502668,438
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:53:00 AM,NA,Human,Human,H. sapiens,Trail,Recent,NA,NA,NA,NA,664010,502515,434
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,8:58:00 AM,NA,Human,Human,H. sapiens,Camp,NA,NA,NA,NA,NA,663916,502448,422
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,9:18:00 AM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,664129,502364,431
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,9:22:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,664206,502289,436
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,9:27:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,664260,502253,442
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,4:12:00 PM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663818,502032,463
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,4:28:00 PM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663818,502286,405
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,25-Apr-19,4:33:00 PM,NA,Human,Human,H. sapiens,Snare,NA,1,NA,NA,NA,663479,502353,398
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,April,24-Apr-19,9:15:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Old,NA,NA,NA,NA,663833,502030,388
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,11:28:00 AM,NA,Human,Human,H. sapiens,Trail,Fresh,NA,NA,NA,NA,663851,502001,475
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,11:51:00 AM,NA,Human,Human,H. sapiens,Farm,Very old,NA,NA,NA,NA,663519,502292,392
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,11:54:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,663510,502286,392
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:02:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,4,NA,NA,NA,663654,502407,389
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:09:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,6,NA,NA,NA,663907,502445,402
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:33:00 PM,NA,Human,Human,H. sapiens,Camp,Active,NA,NA,NA,NA,663907,502444,395
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:43:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,NA,NA,NA,NA,664030,502660,413
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:48:00 PM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,664081,502798,461
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:50:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,2,NA,NA,NA,664102,502840,462
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:53:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,664117,502867,467
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,15-Oct-19,12:59:00 PM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,664296,502934,463
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,18-Oct-19,10:15:00 AM,NA,Human,Human,H. sapiens,Cartridge,Old,5,NA,NA,NA,663549,502326,336
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,18-Oct-19,11:53:00 AM,NA,Human,Human,H. sapiens,Cartridge,Very old,1,NA,NA,NA,664170,502002,443
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,10:56:00 AM,NA,Human,Human,H. sapiens,Sign of passage,Recent,NA,NA,NA,NA,664027,502379,425
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,11:00:00 AM,NA,Unidentified primate ,Primate,Unknown,Feeding,Fresh,NA,NA,NA,NA,663960,502379,424
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,11:07:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,663888,502381,412
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,11:25:00 AM,NA,Mona monkey,Primate,C. mona,Call,NA,NA,NA,NA,NA,663632,502375,386
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,11:28:00 AM,NA,Human,Human,H. sapiens,Trail,Active,NA,NA,NA,NA,663583,502371,385
5498,0,0,0,2863.713784,0,0,0,0,0,4929.895217,0,0,7793.609001,Ndokbou forest,October,13-Oct-19,11:45:00 AM,NA,Human,Human,H. sapiens,Farm,Very old,NA,NA,NA,NA,663470,502250,376
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,April,25-Apr-19,3:43:00 PM,NA,Human,Human,H. sapiens,Snare,NA,2,NA,NA,NA,664253,501629,587
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,April,25-Apr-19,3:47:00 PM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,664212,501686,596
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,April,25-Apr-19,3:50:00 PM,NA,Human,Human,H. sapiens,Cartridge,Old,1,NA,NA,NA,664166,501739,599
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,April,25-Apr-19,4:08:00 PM,NA,Red river hog,Mammal,P. porcus,Footprint,Fresh,NA,NA,NA,NA,663841,501976,483
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,October,18-Oct-19,12:29:00 PM,NA,Red river hog,Mammal,P. porcus,Sighting,NA,3,NA,NA,NA,664218,501799,559
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,October,18-Oct-19,1:02:00 PM,NA,Red duiker,Antelope,Cephalophus sp,Sighting,NA,1,NA,NA,NA,663730,501376,579
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,October,13-Oct-19,12:12:00 PM,NA,Human,Human,H. sapiens,Trail,Recent,NA,NA,NA,NA,663503,501797,419
5499,0,0,0,902.8996994,0,0,0,0,0,4118.222416,0,0,5021.122116,Ndokbou forest,October,13-Oct-19,1:33:00 PM,NA,Human,Human,H. sapiens,Trail,Recent,NA,NA,NA,NA,663738,501762,443
5500,0,0,0,1303.207535,0,0,0,0,0,2834.318907,0,0,4137.526442,Ndokbou forest,April,24-Apr-19,2:19:00 PM,NA,Human,Human,H. sapiens,Trail,Fresh,NA,NA,NA,NA,663435,500412,655
5500,0,0,0,1303.207535,0,0,0,0,0,2834.318907,0,0,4137.526442,Ndokbou forest,April,24-Apr-19,2:35:00 PM,NA,Chimpanzee,Primate,P.t. ellioti,Nest,Old,2,NA,NA,NA,663446,500477,614
5500,0,0,0,1303.207535,0,0,0,0,0,2834.318907,0,0,4137.526442,Ndokbou forest,April,24-Apr-19,2:52:00 PM,NA,Human,Human,H. sapiens,Trail,NA,NA,NA,NA,NA,663401,500751,539
